Dataset,DefectNum,ModuleNum,DefectRate,ImbLevel,Metrics,Classifier,ImbLearner,ImbLearnerType,AUC,MCC
ant-1.5,32,293,0.109215017,8.15625,CK,IBk,Y,OS,0.7468 ,0.3044 
ant-1.5,32,293,0.109215017,8.15625,CK,LR,Y,OS,0.8400 ,0.3925 
ant-1.5,32,293,0.109215017,8.15625,CK,NB,Y,OS,0.7802 ,0.3591 
ant-1.5,32,293,0.109215017,8.15625,CK,RF,Y,OS,0.7127 ,0.3191 
ant-1.5,32,293,0.109215017,8.15625,CK,Ripper,Y,OS,0.6754 ,0.3097 
ant-1.5,32,293,0.109215017,8.15625,CK,SVM,Y,OS,0.7466 ,0.4030 
ant-1.5,32,293,0.109215017,8.15625,CK,C4.5,Y,SBag,0.7434 ,0.3254 
ant-1.5,32,293,0.109215017,8.15625,CK,IBk,Y,SBag,0.8023 ,0.3499 
ant-1.5,32,293,0.109215017,8.15625,CK,LR,Y,SBag,0.8423 ,0.4282 
ant-1.5,32,293,0.109215017,8.15625,CK,NB,Y,SBag,0.7832 ,0.3324 
ant-1.5,32,293,0.109215017,8.15625,CK,RF,Y,SBag,0.7717 ,0.3429 
ant-1.5,32,293,0.109215017,8.15625,CK,Ripper,Y,SBag,0.7644 ,0.3901 
ant-1.5,32,293,0.109215017,8.15625,CK,SVM,Y,SBag,0.7638 ,0.4040 
ant-1.5,32,293,0.109215017,8.15625,CK,C4.5,Y,SBst,0.7777 ,0.3964 
ant-1.5,32,293,0.109215017,8.15625,CK,IBk,Y,SBst,0.7916 ,0.3208 
ant-1.5,32,293,0.109215017,8.15625,CK,LR,Y,SBst,0.8390 ,0.2951 
ant-1.5,32,293,0.109215017,8.15625,CK,NB,Y,SBst,0.7868 ,0.2568 
ant-1.5,32,293,0.109215017,8.15625,CK,RF,Y,SBst,0.8099 ,0.3828 
ant-1.5,32,293,0.109215017,8.15625,CK,Ripper,Y,SBst,0.7759 ,0.4007 
ant-1.5,32,293,0.109215017,8.15625,CK,SVM,Y,SBst,0.7421 ,0.3436 
ant-1.5,32,293,0.109215017,8.15625,CK,C4.5,Y,SMOTE,0.6862 ,0.3588 
ant-1.5,32,293,0.109215017,8.15625,CK,IBk,Y,SMOTE,0.7742 ,0.3633 
ant-1.5,32,293,0.109215017,8.15625,CK,LR,Y,SMOTE,0.8388 ,0.3901 
ant-1.5,32,293,0.109215017,8.15625,CK,NB,Y,SMOTE,0.7733 ,0.2430 
ant-1.5,32,293,0.109215017,8.15625,CK,RF,Y,SMOTE,0.7550 ,0.3291 
ant-1.5,32,293,0.109215017,8.15625,CK,Ripper,Y,SMOTE,0.7301 ,0.3701 
ant-1.5,32,293,0.109215017,8.15625,CK,SVM,Y,SMOTE,0.7451 ,0.3993 
ant-1.5,32,293,0.109215017,8.15625,CK,C4.5,Y,UBag,0.7953 ,0.3475 
ant-1.5,32,293,0.109215017,8.15625,CK,IBk,Y,UBag,0.7846 ,0.2721 
ant-1.5,32,293,0.109215017,8.15625,CK,LR,Y,UBag,0.8347 ,0.3947 
ant-1.5,32,293,0.109215017,8.15625,CK,NB,Y,UBag,0.7874 ,0.3722 
ant-1.5,32,293,0.109215017,8.15625,CK,RF,Y,UBag,0.7941 ,0.3478 
ant-1.5,32,293,0.109215017,8.15625,CK,Ripper,Y,UBag,0.7982 ,0.3542 
ant-1.5,32,293,0.109215017,8.15625,CK,SVM,Y,UBag,0.7553 ,0.3906 
ant-1.5,32,293,0.109215017,8.15625,CK,C4.5,Y,UBst,0.7820 ,0.3084 
ant-1.5,32,293,0.109215017,8.15625,CK,IBk,Y,UBst,0.7904 ,0.3468 
ant-1.5,32,293,0.109215017,8.15625,CK,LR,Y,UBst,0.8200 ,0.3508 
ant-1.5,32,293,0.109215017,8.15625,CK,NB,Y,UBst,0.7832 ,0.3027 
ant-1.5,32,293,0.109215017,8.15625,CK,RF,Y,UBst,0.7916 ,0.2619 
ant-1.5,32,293,0.109215017,8.15625,CK,Ripper,Y,UBst,0.7816 ,0.3008 
ant-1.5,32,293,0.109215017,8.15625,CK,SVM,Y,UBst,0.7455 ,0.3421 
ant-1.5,32,293,0.109215017,8.15625,CK,C4.5,Y,UOBag,0.7659 ,0.3634 
ant-1.5,32,293,0.109215017,8.15625,CK,IBk,Y,UOBag,0.7924 ,0.3140 
ant-1.5,32,293,0.109215017,8.15625,CK,LR,Y,UOBag,0.8416 ,0.4151 
ant-1.5,32,293,0.109215017,8.15625,CK,NB,Y,UOBag,0.7988 ,0.3589 
ant-1.5,32,293,0.109215017,8.15625,CK,RF,Y,UOBag,0.7721 ,0.3761 
ant-1.5,32,293,0.109215017,8.15625,CK,Ripper,Y,UOBag,0.7910 ,0.3733 
ant-1.5,32,293,0.109215017,8.15625,CK,SVM,Y,UOBag,0.7590 ,0.3995 
ant-1.5,32,293,0.109215017,8.15625,CK,C4.5,Y,UOBst,0.7310 ,0.2898 
ant-1.5,32,293,0.109215017,8.15625,CK,IBk,Y,UOBst,0.7585 ,0.3022 
ant-1.5,32,293,0.109215017,8.15625,CK,LR,Y,UOBst,0.7896 ,0.3809 
ant-1.5,32,293,0.109215017,8.15625,CK,NB,Y,UOBst,0.7538 ,0.3304 
ant-1.5,32,293,0.109215017,8.15625,CK,RF,Y,UOBst,0.7432 ,0.2849 
ant-1.5,32,293,0.109215017,8.15625,CK,Ripper,Y,UOBst,0.7518 ,0.3288 
ant-1.5,32,293,0.109215017,8.15625,CK,SVM,Y,UOBst,0.7609 ,0.4008 
ant-1.5,32,293,0.109215017,8.15625,CK,C4.5,Y,UOS,0.6767 ,0.2841 
ant-1.5,32,293,0.109215017,8.15625,CK,IBk,Y,UOS,0.7532 ,0.2543 
ant-1.5,32,293,0.109215017,8.15625,CK,LR,Y,UOS,0.8377 ,0.4009 
ant-1.5,32,293,0.109215017,8.15625,CK,NB,Y,UOS,0.7766 ,0.3391 
ant-1.5,32,293,0.109215017,8.15625,CK,RF,Y,UOS,0.7228 ,0.2780 
ant-1.5,32,293,0.109215017,8.15625,CK,Ripper,Y,UOS,0.7083 ,0.3094 
ant-1.5,32,293,0.109215017,8.15625,CK,SVM,Y,UOS,0.7414 ,0.3921 
ant-1.5,32,293,0.109215017,8.15625,CK,C4.5,Y,US,0.6960 ,0.2963 
ant-1.5,32,293,0.109215017,8.15625,CK,IBk,Y,US,0.7469 ,0.2360 
ant-1.5,32,293,0.109215017,8.15625,CK,LR,Y,US,0.8287 ,0.3615 
ant-1.5,32,293,0.109215017,8.15625,CK,NB,Y,US,0.7724 ,0.3616 
ant-1.5,32,293,0.109215017,8.15625,CK,RF,Y,US,0.7252 ,0.2259 
ant-1.5,32,293,0.109215017,8.15625,CK,Ripper,Y,US,0.7094 ,0.3047 
ant-1.5,32,293,0.109215017,8.15625,CK,SVM,Y,US,0.7253 ,0.3684 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,Bag,0.8158 ,0.4791 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,Bag,0.8149 ,0.5080 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,Bag,0.8403 ,0.4712 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,Bag,0.8317 ,0.3948 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,Bag,0.8040 ,0.4525 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,Bag,0.8034 ,0.4866 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,Bag,0.6753 ,0.3154 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,Bst,0.7807 ,0.4075 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,Bst,0.7571 ,0.3698 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,Bst,0.7582 ,0.4672 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,Bst,0.7925 ,0.4345 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,Bst,0.7691 ,0.4005 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,Bst,0.7684 ,0.3957 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,Bst,0.7604 ,0.3751 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,COS,0.7729 ,0.4739 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,COS,0.7970 ,0.4668 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,COS,0.8389 ,0.5174 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,COS,0.7989 ,0.4263 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,COS,0.7887 ,0.4292 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,COS,0.7551 ,0.4906 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,COS,0.5891 ,0.2605 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,EM1v1,0.7940 ,0.4707 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,EM1v1,0.8070 ,0.4728 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,EM1v1,0.8393 ,0.5188 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,EM1v1,0.8271 ,0.4239 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,EM1v1,0.7915 ,0.4441 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,EM1v1,0.8155 ,0.4950 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,EM1v1,0.7343 ,0.4857 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,N,none,0.7319 ,0.4712 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,N,none,0.7997 ,0.4968 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,N,none,0.8357 ,0.4757 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,N,none,0.8254 ,0.3825 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,N,none,0.7827 ,0.4085 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,N,none,0.7418 ,0.5022 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,N,none,0.6081 ,0.2991 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,OBag,0.8118 ,0.4681 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,OBag,0.8206 ,0.4510 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,OBag,0.8401 ,0.4918 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,OBag,0.8337 ,0.4528 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,OBag,0.8046 ,0.4556 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,OBag,0.8162 ,0.4966 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,OBag,0.7806 ,0.5230 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,OBst,0.7709 ,0.3873 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,OBst,0.7574 ,0.3707 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,OBst,0.7908 ,0.4876 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,OBst,0.7927 ,0.4456 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,OBst,0.7738 ,0.4235 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,OBst,0.7623 ,0.3986 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,OBst,0.7721 ,0.5214 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,OS,0.7194 ,0.4193 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,OS,0.7837 ,0.4091 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,OS,0.8375 ,0.4914 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,OS,0.8274 ,0.4353 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,OS,0.7869 ,0.4260 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,OS,0.7289 ,0.4334 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,OS,0.7564 ,0.5153 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,SBag,0.8156 ,0.4936 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,SBag,0.8272 ,0.4720 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,SBag,0.8455 ,0.4839 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,SBag,0.8312 ,0.4732 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,SBag,0.8136 ,0.4793 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,SBag,0.8152 ,0.5148 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,SBag,0.7868 ,0.5180 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,SBst,0.8171 ,0.4928 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,SBst,0.8374 ,0.4649 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,SBst,0.8438 ,0.4823 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,SBst,0.8186 ,0.4776 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,SBst,0.8257 ,0.5192 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,SBst,0.8176 ,0.4850 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,SBst,0.7860 ,0.5219 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,SMOTE,0.7543 ,0.4625 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,SMOTE,0.8077 ,0.4341 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,SMOTE,0.8409 ,0.4782 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,SMOTE,0.8251 ,0.4096 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,SMOTE,0.8045 ,0.4779 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,SMOTE,0.7568 ,0.4812 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,SMOTE,0.7629 ,0.5228 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,UBag,0.8230 ,0.4889 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,UBag,0.8247 ,0.4639 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,UBag,0.8433 ,0.4977 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,UBag,0.8315 ,0.4608 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,UBag,0.8153 ,0.4740 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,UBag,0.8281 ,0.4970 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,UBag,0.7869 ,0.5118 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,UBst,0.7982 ,0.4710 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,UBst,0.8337 ,0.4953 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,UBst,0.8392 ,0.5118 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,UBst,0.8249 ,0.5014 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,UBst,0.8186 ,0.4506 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,UBst,0.7972 ,0.4678 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,UBst,0.7751 ,0.5106 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,UOBag,0.8228 ,0.4820 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,UOBag,0.8267 ,0.4740 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,UOBag,0.8425 ,0.5003 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,UOBag,0.8278 ,0.4574 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,UOBag,0.8144 ,0.4798 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,UOBag,0.8280 ,0.5103 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,UOBag,0.7854 ,0.5167 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,UOBst,0.7695 ,0.3915 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,UOBst,0.7733 ,0.3828 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,UOBst,0.7999 ,0.4870 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,UOBst,0.7840 ,0.4380 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,UOBst,0.7633 ,0.3962 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,UOBst,0.7723 ,0.4133 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,UOBst,0.7737 ,0.5173 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,UOS,0.7276 ,0.4444 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,UOS,0.7803 ,0.3997 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,UOS,0.8296 ,0.4940 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,UOS,0.8167 ,0.4224 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,UOS,0.7716 ,0.4032 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,UOS,0.7460 ,0.4517 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,UOS,0.7475 ,0.5051 
ant-1.6,92,351,0.262108262,2.815217391,CK,C4.5,Y,US,0.7405 ,0.4462 
ant-1.6,92,351,0.262108262,2.815217391,CK,IBk,Y,US,0.7864 ,0.4405 
ant-1.6,92,351,0.262108262,2.815217391,CK,LR,Y,US,0.8310 ,0.4973 
ant-1.6,92,351,0.262108262,2.815217391,CK,NB,Y,US,0.8219 ,0.4207 
ant-1.6,92,351,0.262108262,2.815217391,CK,RF,Y,US,0.7694 ,0.3501 
ant-1.6,92,351,0.262108262,2.815217391,CK,Ripper,Y,US,0.7511 ,0.4589 
ant-1.6,92,351,0.262108262,2.815217391,CK,SVM,Y,US,0.7518 ,0.5133 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,Bag,0.5759 ,-0.0006 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,Bag,0.7503 ,-0.0030 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,Bag,0.7850 ,0.0093 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,Bag,0.7844 ,0.1902 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,Bag,0.6396 ,-0.0093 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,Bag,0.5186 ,-0.0028 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,Bag,0.4989 ,0.0000 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,Bst,0.5864 ,-0.0054 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,Bst,0.5904 ,-0.0146 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,Bst,0.6721 ,0.0261 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,Bst,0.6945 ,0.1038 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,Bst,0.5924 ,-0.0089 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,Bst,0.6081 ,-0.0089 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,Bst,0.7282 ,-0.0009 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,COS,0.6008 ,0.0997 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,COS,0.6987 ,0.1325 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,COS,0.7733 ,0.1924 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,COS,0.7293 ,0.1782 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,COS,0.6545 ,0.1099 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,COS,0.5440 ,0.0594 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,COS,0.4998 ,-0.0003 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,EM1v1,0.7393 ,0.1449 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,EM1v1,0.7571 ,0.1520 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,EM1v1,0.7801 ,0.1303 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,EM1v1,0.8166 ,0.1398 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,EM1v1,0.7210 ,0.0997 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,EM1v1,0.7467 ,0.1380 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,EM1v1,0.7186 ,0.1490 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,N,none,0.5000 ,0.0000 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,N,none,0.6449 ,-0.0053 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,N,none,0.7203 ,0.0047 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,N,none,0.6374 ,0.1018 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,N,none,0.5314 ,0.0014 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,N,none,0.4988 ,-0.0031 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,N,none,0.5000 ,0.0000 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,OBag,0.5105 ,0.0143 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,OBag,0.6269 ,0.0706 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,OBag,0.7743 ,0.1816 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,OBag,0.7540 ,0.1428 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,OBag,0.4882 ,0.0129 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,OBag,0.5341 ,0.0356 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,OBag,0.7395 ,0.1940 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,OBst,0.5679 ,-0.0109 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,OBst,0.5599 ,-0.0045 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,OBst,0.7283 ,0.1492 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,OBst,0.7000 ,0.1645 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,OBst,0.5898 ,-0.0152 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,OBst,0.5811 ,-0.0150 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,OBst,0.6708 ,0.1909 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,OS,0.5091 ,0.0114 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,OS,0.6053 ,0.0679 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,OS,0.7559 ,0.1723 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,OS,0.7196 ,0.1429 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,OS,0.5151 ,0.0410 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,OS,0.5168 ,0.0249 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,OS,0.6857 ,0.1915 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,SBag,0.5137 ,0.0371 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,SBag,0.6758 ,0.0718 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,SBag,0.7851 ,0.1653 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,SBag,0.7540 ,0.1356 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,SBag,0.5381 ,0.0288 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,SBag,0.5566 ,0.0552 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,SBag,0.7497 ,0.1834 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,SBst,0.6061 ,0.0981 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,SBst,0.7521 ,0.1617 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,SBst,0.7719 ,0.1623 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,SBst,0.6933 ,0.1557 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,SBst,0.6692 ,0.0830 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,SBst,0.6012 ,0.0748 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,SBst,0.7571 ,0.1550 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,SMOTE,0.5281 ,0.0580 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,SMOTE,0.6889 ,0.1281 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,SMOTE,0.7373 ,0.1222 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,SMOTE,0.6030 ,0.1325 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,SMOTE,0.5994 ,0.0483 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,SMOTE,0.5665 ,0.0694 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,SMOTE,0.6533 ,0.1626 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,UBag,0.7433 ,0.1329 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,UBag,0.7641 ,0.1358 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,UBag,0.7731 ,0.1499 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,UBag,0.7855 ,0.1818 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,UBag,0.7215 ,0.1042 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,UBag,0.7549 ,0.1366 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,UBag,0.7118 ,0.1944 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,UBst,0.7356 ,0.1568 
camel-1.0,13,339,0.038348083,25.07692308,CK,IBk,Y,UBst,0.7669 ,0.0873 
camel-1.0,13,339,0.038348083,25.07692308,CK,LR,Y,UBst,0.7853 ,0.1394 
camel-1.0,13,339,0.038348083,25.07692308,CK,NB,Y,UBst,0.8207 ,0.2073 
camel-1.0,13,339,0.038348083,25.07692308,CK,RF,Y,UBst,0.7395 ,0.1305 
camel-1.0,13,339,0.038348083,25.07692308,CK,Ripper,Y,UBst,0.7243 ,0.1437 
camel-1.0,13,339,0.038348083,25.07692308,CK,SVM,Y,UBst,0.7104 ,0.0668 
camel-1.0,13,339,0.038348083,25.07692308,CK,C4.5,Y,UOBag,0.6237 ,0.0528 
